ID,Class,Path,Band
15.10914.620,RRab,15.10914.620.dat,1.0
15.10914.663,RRc,15.10914.663.dat,1.0
15.10915.1228,EC,15.10915.1228.dat,1.0
15.10915.1229,LPV,15.10915.1229.dat,1.0
15.10915.1231,EC,15.10915.1231.dat,1.0
15.10916.12,LPV,15.10916.12.dat,1.0
15.10916.21,LPV,15.10916.21.dat,1.0
15.10916.25,EC,15.10916.25.dat,1.0
15.10916.839,RRab,15.10916.839.dat,1.0
15.10916.885,RRab,15.10916.885.dat,1.0
15.10917.20,LPV,15.10917.20.dat,1.0
15.10917.27,LPV,15.10917.27.dat,1.0
15.10917.30,LPV,15.10917.30.dat,1.0
15.10917.616,RRab,15.10917.616.dat,1.0
15.10917.748,RRab,15.10917.748.dat,1.0
15.10917.869,RRab,15.10917.869.dat,1.0
15.10918.13,LPV,15.10918.13.dat,1.0
15.10918.16,LPV,15.10918.16.dat,1.0
15.10918.19,LPV,15.10918.19.dat,1.0
15.10918.20,LPV,15.10918.20.dat,1.0
15.10918.104,EC,15.10918.104.dat,1.0
15.10918.804,EC,15.10918.804.dat,1.0
15.10918.805,RRab,15.10918.805.dat,1.0
15.10919.23,LPV,15.10919.23.dat,1.0
15.10919.27,LPV,15.10919.27.dat,1.0
15.10919.251,EC,15.10919.251.dat,1.0
15.10919.804,RRab,15.10919.804.dat,1.0
15.10919.1119,RRab,15.10919.1119.dat,1.0
15.10920.2422,LPV,15.10920.2422.dat,1.0
15.10920.2660,EC,15.10920.2660.dat,1.0
15.10920.2965,EC,15.10920.2965.dat,1.0
15.10920.3094,RRc,15.10920.3094.dat,1.0
15.10920.3132,RRab,15.10920.3132.dat,1.0
15.11031.460,RRab,15.11031.460.dat,1.0
15.11033.6,Cep_0,15.11033.6.dat,1.0
15.11033.24,EC,15.11033.24.dat,1.0
15.11033.598,EC,15.11033.598.dat,1.0
15.11034.12,LPV,15.11034.12.dat,1.0
15.11034.16,LPV,15.11034.16.dat,1.0
15.11034.18,LPV,15.11034.18.dat,1.0
15.11034.86,EC,15.11034.86.dat,1.0
15.11034.445,RRab,15.11034.445.dat,1.0
15.11035.14,LPV,15.11035.14.dat,1.0
15.11035.16,LPV,15.11035.16.dat,1.0
15.11035.243,EC,15.11035.243.dat,1.0
15.11036.9,EC,15.11036.9.dat,1.0
15.11036.234,RRab,15.11036.234.dat,1.0
15.11036.1500,RRab,15.11036.1500.dat,1.0
15.11037.17,LPV,15.11037.17.dat,1.0
15.11037.20,LPV,15.11037.20.dat,1.0
15.11037.36,LPV,15.11037.36.dat,1.0
15.11037.60,EC,15.11037.60.dat,1.0
15.11037.398,RRab,15.11037.398.dat,1.0
15.11037.657,EC,15.11037.657.dat,1.0
15.11037.690,RRc,15.11037.690.dat,1.0
15.11038.23,LPV,15.11038.23.dat,1.0
15.11038.34,LPV,15.11038.34.dat,1.0
15.11038.279,EC,15.11038.279.dat,1.0
15.11038.742,RRab,15.11038.742.dat,1.0
15.11038.779,RRab,15.11038.779.dat,1.0
15.11039.39,EC,15.11039.39.dat,1.0
15.11039.466,EC,15.11039.466.dat,1.0
15.11040.38,LPV,15.11040.38.dat,1.0
15.11040.60,EC,15.11040.60.dat,1.0
15.11040.62,EC,15.11040.62.dat,1.0
15.11040.155,EC,15.11040.155.dat,1.0
15.11040.181,EC,15.11040.181.dat,1.0
15.11040.667,RRc,15.11040.667.dat,1.0
15.11040.828,RRc,15.11040.828.dat,1.0
15.11041.2195,LPV,15.11041.2195.dat,1.0
15.11041.2197,LPV,15.11041.2197.dat,1.0
15.11041.2714,RRab,15.11041.2714.dat,1.0
15.11041.3039,RRab,15.11041.3039.dat,1.0
15.11152.305,RRab,15.11152.305.dat,1.0
15.11152.317,RRab,15.11152.317.dat,1.0
15.11152.337,RRab,15.11152.337.dat,1.0
15.11153.10,LPV,15.11153.10.dat,1.0
15.11153.34,Cep_1,15.11153.34.dat,1.0
15.11153.166,RRab,15.11153.166.dat,1.0
15.11153.473,RRc,15.11153.473.dat,1.0
15.11154.37,LPV,15.11154.37.dat,1.0
15.11154.265,RRab,15.11154.265.dat,1.0
15.11154.325,RRc,15.11154.325.dat,1.0
15.11155.11,LPV,15.11155.11.dat,1.0
15.11155.389,RRab,15.11155.389.dat,1.0
15.11155.469,UNK,15.11155.469.dat,1.0
15.11156.13,LPV,15.11156.13.dat,1.0
15.11156.14,LPV,15.11156.14.dat,1.0
15.11156.431,RRc,15.11156.431.dat,1.0
15.11157.177,RRab,15.11157.177.dat,1.0
15.11157.243,RRc,15.11157.243.dat,1.0
15.11157.1163,EC,15.11157.1163.dat,1.0
15.11158.33,Cep_0,15.11158.33.dat,1.0
15.11158.127,EC,15.11158.127.dat,1.0
15.11159.11,LPV,15.11159.11.dat,1.0
15.11159.15,LPV,15.11159.15.dat,1.0
15.11159.102,EC,15.11159.102.dat,1.0
15.11160.9,LPV,15.11160.9.dat,1.0
15.11160.18,Cep_0,15.11160.18.dat,1.0
15.11160.20,Cep_1,15.11160.20.dat,1.0
15.11161.20,LPV,15.11161.20.dat,1.0
15.11161.105,EC,15.11161.105.dat,1.0
15.11161.309,EC,15.11161.309.dat,1.0
15.11161.403,EC,15.11161.403.dat,1.0
15.11161.568,RRab,15.11161.568.dat,1.0
15.11161.618,RRab,15.11161.618.dat,1.0
15.11161.690,RRab,15.11161.690.dat,1.0
15.11162.2174,LPV,15.11162.2174.dat,1.0
15.11162.2177,LPV,15.11162.2177.dat,1.0
15.11162.2230,EC,15.11162.2230.dat,1.0
15.11273.3,LPV,15.11273.3.dat,1.0
15.11273.156,RRab,15.11273.156.dat,1.0
15.11274.117,EC,15.11274.117.dat,1.0
15.11274.298,RRab,15.11274.298.dat,1.0
15.11275.79,EC,15.11275.79.dat,1.0
15.11275.245,RRab,15.11275.245.dat,1.0
15.11276.11,LPV,15.11276.11.dat,1.0
15.11276.12,LPV,15.11276.12.dat,1.0
15.11276.323,RRc,15.11276.323.dat,1.0
15.11277.10,LPV,15.11277.10.dat,1.0
15.11277.47,EC,15.11277.47.dat,1.0
15.11277.232,RRab,15.11277.232.dat,1.0
15.11278.183,RRab,15.11278.183.dat,1.0
15.11278.1106,RRab,15.11278.1106.dat,1.0
15.11279.56,EC,15.11279.56.dat,1.0
15.11279.406,EC,15.11279.406.dat,1.0
15.11280.155,EC,15.11280.155.dat,1.0
15.11280.663,RRc,15.11280.663.dat,1.0
15.11281.8,LPV,15.11281.8.dat,1.0
15.11281.89,EC,15.11281.89.dat,1.0
15.11281.229,EC,15.11281.229.dat,1.0
15.11281.344,RRab,15.11281.344.dat,1.0
15.11281.465,RRc,15.11281.465.dat,1.0
15.11282.8,LPV,15.11282.8.dat,1.0
15.11282.442,RRab,15.11282.442.dat,1.0
15.11282.550,RRab,15.11282.550.dat,1.0
15.11283.1167,LPV,15.11283.1167.dat,1.0
15.11283.1169,EC,15.11283.1169.dat,1.0
15.11283.1182,Cep_1,15.11283.1182.dat,1.0
15.11283.1607,RRc,15.11283.1607.dat,1.0
15.11283.1626,RRab,15.11283.1626.dat,1.0
15.11283.1630,RRab,15.11283.1630.dat,1.0
17.1978.30,RRab,17.1978.30.dat,1.0
17.1979.18,EC,17.1979.18.dat,1.0
17.1979.33,EC,17.1979.33.dat,1.0
17.1979.43,LPV,17.1979.43.dat,1.0
17.1980.12,Cep_0,17.1980.12.dat,1.0
17.1980.17,LPV,17.1980.17.dat,1.0
17.1981.10,LPV,17.1981.10.dat,1.0
17.1981.41,EC,17.1981.41.dat,1.0
17.1981.209,RRc,17.1981.209.dat,1.0
17.1982.20,LPV,17.1982.20.dat,1.0
17.1982.235,RRc,17.1982.235.dat,1.0
17.1982.302,RRab,17.1982.302.dat,1.0
17.1982.324,EC,17.1982.324.dat,1.0
17.1982.416,RRc,17.1982.416.dat,1.0
17.1984.12,EC,17.1984.12.dat,1.0
17.1984.234,RRc,17.1984.234.dat,1.0
17.1984.272,RRc,17.1984.272.dat,1.0
17.1984.1301,EC,17.1984.1301.dat,1.0
17.1985.14,EC,17.1985.14.dat,1.0
17.1985.175,EC,17.1985.175.dat,1.0
17.1985.446,RRab,17.1985.446.dat,1.0
17.1986.18,LPV,17.1986.18.dat,1.0
17.1986.23,LPV,17.1986.23.dat,1.0
17.1986.24,LPV,17.1986.24.dat,1.0
17.1986.541,RRab,17.1986.541.dat,1.0
17.1987.15,EC,17.1987.15.dat,1.0
17.1987.26,Cep_0,17.1987.26.dat,1.0
17.1987.84,EC,17.1987.84.dat,1.0
17.1987.94,EC,17.1987.94.dat,1.0
17.1987.149,EC,17.1987.149.dat,1.0
17.1987.378,EC,17.1987.378.dat,1.0
17.1987.458,RRab,17.1987.458.dat,1.0
17.1987.482,RRab,17.1987.482.dat,1.0
17.1988.169,EC,17.1988.169.dat,1.0
17.1988.458,RRab,17.1988.458.dat,1.0
17.1989.14,EC,17.1989.14.dat,1.0
17.1989.16,EC,17.1989.16.dat,1.0
17.1989.18,LPV,17.1989.18.dat,1.0
17.1989.24,EC,17.1989.24.dat,1.0
17.1989.363,RRc,17.1989.363.dat,1.0
17.1989.438,RRc,17.1989.438.dat,1.0
17.2100.13,EC,17.2100.13.dat,1.0
17.2100.61,EC,17.2100.61.dat,1.0
17.2100.361,RRab,17.2100.361.dat,1.0
17.2100.537,RRab,17.2100.537.dat,1.0
17.2101.33,EC,17.2101.33.dat,1.0
17.2101.103,EC,17.2101.103.dat,1.0
17.2101.443,RRab,17.2101.443.dat,1.0
17.2101.513,RRab,17.2101.513.dat,1.0
17.2101.662,UNK,17.2101.662.dat,1.0
17.2101.671,RRab,17.2101.671.dat,1.0
17.2102.10,LPV,17.2102.10.dat,1.0
17.2102.11,LPV,17.2102.11.dat,1.0
17.2102.20,EC,17.2102.20.dat,1.0
17.2102.25,EC,17.2102.25.dat,1.0
17.2102.99,EC,17.2102.99.dat,1.0
17.2102.433,RRab,17.2102.433.dat,1.0
17.2102.500,RRab,17.2102.500.dat,1.0
17.2102.536,RRab,17.2102.536.dat,1.0
17.2102.552,RRc,17.2102.552.dat,1.0
17.2103.67,EC,17.2103.67.dat,1.0
17.2103.74,EC,17.2103.74.dat,1.0
17.2103.344,RRab,17.2103.344.dat,1.0
17.2103.408,RRc,17.2103.408.dat,1.0
17.2104.10,LPV,17.2104.10.dat,1.0
17.2104.29,EC,17.2104.29.dat,1.0
17.2104.507,RRc,17.2104.507.dat,1.0
17.2105.16,LPV,17.2105.16.dat,1.0
17.2105.210,EC,17.2105.210.dat,1.0
17.2105.461,RRab,17.2105.461.dat,1.0
17.2105.1770,Cep_0,17.2105.1770.dat,1.0
17.2105.1796,EC,17.2105.1796.dat,1.0
17.2106.19,Cep_0,17.2106.19.dat,1.0
17.2106.20,LPV,17.2106.20.dat,1.0
17.2106.29,LPV,17.2106.29.dat,1.0
17.2106.32,Cep_0,17.2106.32.dat,1.0
17.2106.100,EC,17.2106.100.dat,1.0
17.2106.592,RRab,17.2106.592.dat,1.0
17.2107.21,Cep_1,17.2107.21.dat,1.0
17.2107.23,Cep_0,17.2107.23.dat,1.0
17.2107.28,LPV,17.2107.28.dat,1.0
17.2107.33,LPV,17.2107.33.dat,1.0
17.2107.34,Cep_1,17.2107.34.dat,1.0
17.2107.70,LPV,17.2107.70.dat,1.0
17.2107.93,LPV,17.2107.93.dat,1.0
17.2107.107,Cep_1,17.2107.107.dat,1.0
17.2108.19,Cep_1,17.2108.19.dat,1.0
17.2108.69,EC,17.2108.69.dat,1.0
17.2108.71,EC,17.2108.71.dat,1.0
17.2108.92,EC,17.2108.92.dat,1.0
17.2108.353,RRab,17.2108.353.dat,1.0
17.2108.536,UNK,17.2108.536.dat,1.0
17.2108.661,RRab,17.2108.661.dat,1.0
17.2108.848,RRc,17.2108.848.dat,1.0
17.2110.28,Cep_0,17.2110.28.dat,1.0
17.2110.29,LPV,17.2110.29.dat,1.0
17.2110.45,EC,17.2110.45.dat,1.0
17.2110.52,EC,17.2110.52.dat,1.0
17.2110.78,EC,17.2110.78.dat,1.0
17.2110.396,RRab,17.2110.396.dat,1.0
17.2110.436,RRab,17.2110.436.dat,1.0
17.2221.80,EC,17.2221.80.dat,1.0
17.2222.276,EC,17.2222.276.dat,1.0
17.2222.535,EC,17.2222.535.dat,1.0
17.2222.588,UNK,17.2222.588.dat,1.0
17.2223.20,LPV,17.2223.20.dat,1.0
17.2223.21,EC,17.2223.21.dat,1.0
17.2223.428,RRab,17.2223.428.dat,1.0
17.2223.489,RRab,17.2223.489.dat,1.0
17.2224.332,EC,17.2224.332.dat,1.0
17.2224.445,RRab,17.2224.445.dat,1.0
17.2225.14,LPV,17.2225.14.dat,1.0
17.2225.18,LPV,17.2225.18.dat,1.0
17.2225.20,LPV,17.2225.20.dat,1.0
17.2225.28,LPV,17.2225.28.dat,1.0
17.2225.40,Cep_0,17.2225.40.dat,1.0
17.2225.43,Cep_1,17.2225.43.dat,1.0
17.2225.260,EC,17.2225.260.dat,1.0
17.2225.372,EC,17.2225.372.dat,1.0
17.2226.18,LPV,17.2226.18.dat,1.0
17.2226.22,LPV,17.2226.22.dat,1.0
17.2226.329,RRab,17.2226.329.dat,1.0
17.2226.391,UNK,17.2226.391.dat,1.0
17.2227.44,EC,17.2227.44.dat,1.0
17.2227.300,EC,17.2227.300.dat,1.0
17.2227.474,RRab,17.2227.474.dat,1.0
17.2227.574,RRab,17.2227.574.dat,1.0
17.2227.728,RRab,17.2227.728.dat,1.0
17.2227.731,RRc,17.2227.731.dat,1.0
17.2227.768,RRab,17.2227.768.dat,1.0
17.2228.20,LPV,17.2228.20.dat,1.0
17.2228.22,LPV,17.2228.22.dat,1.0
17.2228.30,Cep_1,17.2228.30.dat,1.0
17.2228.39,EC,17.2228.39.dat,1.0
17.2228.571,RRab,17.2228.571.dat,1.0
17.2228.620,RRab,17.2228.620.dat,1.0
17.2229.14,LPV,17.2229.14.dat,1.0
17.2229.16,EC,17.2229.16.dat,1.0
17.2229.29,LPV,17.2229.29.dat,1.0
17.2229.43,EC,17.2229.43.dat,1.0
17.2229.52,EC,17.2229.52.dat,1.0
17.2229.106,EC,17.2229.106.dat,1.0
17.2229.154,EC,17.2229.154.dat,1.0
17.2229.196,EC,17.2229.196.dat,1.0
17.2229.293,EC,17.2229.293.dat,1.0
17.2229.446,RRab,17.2229.446.dat,1.0
17.2229.749,RRab,17.2229.749.dat,1.0
17.2229.864,RRab,17.2229.864.dat,1.0
17.2230.16,EC,17.2230.16.dat,1.0
17.2230.20,EC,17.2230.20.dat,1.0
17.2230.27,EC,17.2230.27.dat,1.0
17.2230.34,EC,17.2230.34.dat,1.0
17.2230.38,LPV,17.2230.38.dat,1.0
17.2230.74,EC,17.2230.74.dat,1.0
17.2230.552,RRab,17.2230.552.dat,1.0
17.2230.643,RRab,17.2230.643.dat,1.0
17.2230.742,RRab,17.2230.742.dat,1.0
17.2231.8,Cep_1,17.2231.8.dat,1.0
17.2231.18,LPV,17.2231.18.dat,1.0
17.2231.545,RRab,17.2231.545.dat,1.0
17.2342.18,LPV,17.2342.18.dat,1.0
17.2342.20,LPV,17.2342.20.dat,1.0
17.2342.44,EC,17.2342.44.dat,1.0
17.2342.100,EC,17.2342.100.dat,1.0
17.2342.554,RRab,17.2342.554.dat,1.0
17.2343.379,RRc,17.2343.379.dat,1.0
17.2343.620,UNK,17.2343.620.dat,1.0
17.2343.660,RRc,17.2343.660.dat,1.0
17.2344.26,LPV,17.2344.26.dat,1.0
17.2344.324,EC,17.2344.324.dat,1.0
17.2344.504,EC,17.2344.504.dat,1.0
17.2344.675,RRab,17.2344.675.dat,1.0
17.2345.13,LPV,17.2345.13.dat,1.0
17.2345.26,LPV,17.2345.26.dat,1.0
17.2345.130,EC,17.2345.130.dat,1.0
17.2345.518,RRab,17.2345.518.dat,1.0
17.2346.14,Cep_0,17.2346.14.dat,1.0
17.2346.17,EC,17.2346.17.dat,1.0
17.2346.21,EC,17.2346.21.dat,1.0
17.2346.23,LPV,17.2346.23.dat,1.0
17.2346.25,EC,17.2346.25.dat,1.0
17.2347.13,LPV,17.2347.13.dat,1.0
17.2347.22,EC,17.2347.22.dat,1.0
17.2347.134,RRc,17.2347.134.dat,1.0
17.2347.1823,RRab,17.2347.1823.dat,1.0
17.2348.12,EC,17.2348.12.dat,1.0
17.2348.24,LPV,17.2348.24.dat,1.0
17.2348.68,EC,17.2348.68.dat,1.0
17.2348.108,EC,17.2348.108.dat,1.0
17.2348.146,EC,17.2348.146.dat,1.0
17.2348.563,RRab,17.2348.563.dat,1.0
17.2348.2191,EC,17.2348.2191.dat,1.0
17.2349.24,LPV,17.2349.24.dat,1.0
17.2349.105,EC,17.2349.105.dat,1.0
17.2349.202,EC,17.2349.202.dat,1.0
17.2349.868,RRab,17.2349.868.dat,1.0
17.2350.18,LPV,17.2350.18.dat,1.0
17.2350.25,LPV,17.2350.25.dat,1.0
17.2350.31,Cep_0,17.2350.31.dat,1.0
17.2350.39,EC,17.2350.39.dat,1.0
17.2350.374,RRab,17.2350.374.dat,1.0
17.2351.24,EC,17.2351.24.dat,1.0
17.2351.390,EC,17.2351.390.dat,1.0
17.2351.422,RRab,17.2351.422.dat,1.0
17.2351.641,RRab,17.2351.641.dat,1.0
17.2351.729,RRab,17.2351.729.dat,1.0
17.2351.853,RRab,17.2351.853.dat,1.0
17.2351.928,RRab,17.2351.928.dat,1.0
17.2351.1218,RRab,17.2351.1218.dat,1.0
17.2352.18,LPV,17.2352.18.dat,1.0
17.2352.26,EC,17.2352.26.dat,1.0
17.2352.45,EC,17.2352.45.dat,1.0
17.2352.115,EC,17.2352.115.dat,1.0
17.2352.552,RRab,17.2352.552.dat,1.0
17.2352.556,RRab,17.2352.556.dat,1.0
17.2352.665,RRc,17.2352.665.dat,1.0
17.2463.14,LPV,17.2463.14.dat,1.0
17.2463.49,EC,17.2463.49.dat,1.0
17.2463.192,EC,17.2463.192.dat,1.0
17.2463.216,EC,17.2463.216.dat,1.0
17.2463.460,RRc,17.2463.460.dat,1.0
17.2463.474,RRab,17.2463.474.dat,1.0
17.2463.510,EC,17.2463.510.dat,1.0
17.2464.10,LPV,17.2464.10.dat,1.0
17.2464.15,LPV,17.2464.15.dat,1.0
17.2464.23,LPV,17.2464.23.dat,1.0
17.2464.57,EC,17.2464.57.dat,1.0
17.2464.505,RRab,17.2464.505.dat,1.0
17.2464.516,RRab,17.2464.516.dat,1.0
17.2465.13,EC,17.2465.13.dat,1.0
17.2465.32,EC,17.2465.32.dat,1.0
17.2465.562,RRab,17.2465.562.dat,1.0
17.2465.620,RRab,17.2465.620.dat,1.0
17.2465.635,RRab,17.2465.635.dat,1.0
17.2466.16,EC,17.2466.16.dat,1.0
17.2466.23,LPV,17.2466.23.dat,1.0
17.2466.70,EC,17.2466.70.dat,1.0
17.2466.106,EC,17.2466.106.dat,1.0
17.2466.495,EC,17.2466.495.dat,1.0
17.2466.652,RRab,17.2466.652.dat,1.0
17.2467.8,EC,17.2467.8.dat,1.0
17.2467.18,LPV,17.2467.18.dat,1.0
17.2467.26,EC,17.2467.26.dat,1.0
17.2467.260,EC,17.2467.260.dat,1.0
17.2467.683,RRc,17.2467.683.dat,1.0
17.2468.17,LPV,17.2468.17.dat,1.0
17.2468.543,RRc,17.2468.543.dat,1.0
17.2468.2031,EC,17.2468.2031.dat,1.0
17.2468.2056,EC,17.2468.2056.dat,1.0
17.2468.2089,EC,17.2468.2089.dat,1.0
17.2469.272,EC,17.2469.272.dat,1.0
17.2469.738,RRc,17.2469.738.dat,1.0
17.2469.761,RRab,17.2469.761.dat,1.0
17.2469.899,RRab,17.2469.899.dat,1.0
17.2469.1014,EC,17.2469.1014.dat,1.0
17.2470.13,LPV,17.2470.13.dat,1.0
17.2470.15,LPV,17.2470.15.dat,1.0
17.2470.18,LPV,17.2470.18.dat,1.0
17.2470.29,Cep_1,17.2470.29.dat,1.0
17.2470.30,Cep_0,17.2470.30.dat,1.0
17.2470.236,UNK,17.2470.236.dat,1.0
17.2470.678,EC,17.2470.678.dat,1.0
17.2470.690,RRab,17.2470.690.dat,1.0
17.2470.767,RRab,17.2470.767.dat,1.0
17.2470.793,RRab,17.2470.793.dat,1.0
17.2471.21,LPV,17.2471.21.dat,1.0
17.2471.32,EC,17.2471.32.dat,1.0
17.2471.203,EC,17.2471.203.dat,1.0
17.2471.698,RRc,17.2471.698.dat,1.0
17.2472.25,LPV,17.2472.25.dat,1.0
17.2472.31,EC,17.2472.31.dat,1.0
17.2472.33,LPV,17.2472.33.dat,1.0
17.2472.38,EC,17.2472.38.dat,1.0
17.2472.39,EC,17.2472.39.dat,1.0
17.2472.43,LPV,17.2472.43.dat,1.0
17.2472.76,EC,17.2472.76.dat,1.0
17.2472.176,EC,17.2472.176.dat,1.0
17.2472.189,EC,17.2472.189.dat,1.0
17.2472.964,RRab,17.2472.964.dat,1.0
17.2472.1181,RRc,17.2472.1181.dat,1.0
17.2473.17,EC,17.2473.17.dat,1.0
17.2473.43,EC,17.2473.43.dat,1.0
17.2473.168,EC,17.2473.168.dat,1.0
17.2473.171,EC,17.2473.171.dat,1.0
17.2473.496,RRab,17.2473.496.dat,1.0
17.2583.124,RRab,17.2583.124.dat,1.0
17.2584.235,LPV,17.2584.235.dat,1.0
17.2584.278,EC,17.2584.278.dat,1.0
17.2584.392,EC,17.2584.392.dat,1.0
17.2584.661,RRc,17.2584.661.dat,1.0
17.2584.751,RRab,17.2584.751.dat,1.0
17.2585.261,Cep_0,17.2585.261.dat,1.0
17.2585.526,RRab,17.2585.526.dat,1.0
17.2585.844,RRab,17.2585.844.dat,1.0
17.2586.8,EC,17.2586.8.dat,1.0
17.2586.224,LPV,17.2586.224.dat,1.0
17.2586.232,LPV,17.2586.232.dat,1.0
17.2586.233,LPV,17.2586.233.dat,1.0
17.2586.236,LPV,17.2586.236.dat,1.0
17.2586.244,EC,17.2586.244.dat,1.0
17.2586.264,EC,17.2586.264.dat,1.0
17.2586.844,RRc,17.2586.844.dat,1.0
17.2587.264,EC,17.2587.264.dat,1.0
17.2587.274,Cep_0,17.2587.274.dat,1.0
17.2587.292,EC,17.2587.292.dat,1.0
17.2587.311,EC,17.2587.311.dat,1.0
17.2588.227,LPV,17.2588.227.dat,1.0
17.2588.337,EC,17.2588.337.dat,1.0
17.2588.815,RRc,17.2588.815.dat,1.0
17.2588.817,RRab,17.2588.817.dat,1.0
17.2588.846,RRab,17.2588.846.dat,1.0
17.2588.853,EC,17.2588.853.dat,1.0
17.2589.186,EC,17.2589.186.dat,1.0
17.2589.1814,EC,17.2589.1814.dat,1.0
17.2590.219,EC,17.2590.219.dat,1.0
17.2590.223,EC,17.2590.223.dat,1.0
17.2590.264,EC,17.2590.264.dat,1.0
17.2590.284,EC,17.2590.284.dat,1.0
17.2590.355,EC,17.2590.355.dat,1.0
17.2590.562,EC,17.2590.562.dat,1.0
17.2590.777,RRc,17.2590.777.dat,1.0
17.2590.808,RRab,17.2590.808.dat,1.0
17.2591.296,EC,17.2591.296.dat,1.0
17.2591.758,RRab,17.2591.758.dat,1.0
17.2591.932,RRab,17.2591.932.dat,1.0
17.2592.330,EC,17.2592.330.dat,1.0
17.2593.221,Cep_0,17.2593.221.dat,1.0
17.2593.238,Cep_1,17.2593.238.dat,1.0
17.2593.253,EC,17.2593.253.dat,1.0
17.2593.425,EC,17.2593.425.dat,1.0
17.2593.803,RRab,17.2593.803.dat,1.0
17.2594.698,RRab,17.2594.698.dat,1.0
17.2705.10,LPV,17.2705.10.dat,1.0
17.2705.44,EC,17.2705.44.dat,1.0
17.2705.95,EC,17.2705.95.dat,1.0
17.2705.297,EC,17.2705.297.dat,1.0
17.2705.528,RRab,17.2705.528.dat,1.0
17.2706.31,EC,17.2706.31.dat,1.0
17.2706.532,RRab,17.2706.532.dat,1.0
17.2707.9,LPV,17.2707.9.dat,1.0
17.2707.10,LPV,17.2707.10.dat,1.0
17.2707.11,Cep_1,17.2707.11.dat,1.0
17.2707.44,EC,17.2707.44.dat,1.0
17.2707.537,RRab,17.2707.537.dat,1.0
17.2707.568,RRc,17.2707.568.dat,1.0
17.2707.605,RRab,17.2707.605.dat,1.0
17.2707.628,RRab,17.2707.628.dat,1.0
17.2708.11,LPV,17.2708.11.dat,1.0
17.2708.13,LPV,17.2708.13.dat,1.0
17.2708.17,LPV,17.2708.17.dat,1.0
17.2708.57,Cep_1,17.2708.57.dat,1.0
17.2708.223,UNK,17.2708.223.dat,1.0
17.2708.324,RRab,17.2708.324.dat,1.0
17.2708.498,RRab,17.2708.498.dat,1.0
17.2708.592,RRc,17.2708.592.dat,1.0
17.2708.691,RRab,17.2708.691.dat,1.0
17.2709.46,EC,17.2709.46.dat,1.0
17.2709.50,EC,17.2709.50.dat,1.0
17.2709.684,RRab,17.2709.684.dat,1.0
17.2710.668,EC,17.2710.668.dat,1.0
17.2710.671,LPV,17.2710.671.dat,1.0
17.2710.672,LPV,17.2710.672.dat,1.0
17.2710.673,LPV,17.2710.673.dat,1.0
17.2710.1026,RRab,17.2710.1026.dat,1.0
17.2710.1123,RRab,17.2710.1123.dat,1.0
17.2711.623,RRab,17.2711.623.dat,1.0
17.2711.630,RRab,17.2711.630.dat,1.0
17.2711.732,RRab,17.2711.732.dat,1.0
17.2711.791,RRab,17.2711.791.dat,1.0
17.2711.838,RRab,17.2711.838.dat,1.0
17.2712.8,EC,17.2712.8.dat,1.0
17.2712.11,LPV,17.2712.11.dat,1.0
17.2712.14,LPV,17.2712.14.dat,1.0
17.2712.17,LPV,17.2712.17.dat,1.0
17.2712.21,EC,17.2712.21.dat,1.0
17.2712.22,LPV,17.2712.22.dat,1.0
17.2712.24,Cep_0,17.2712.24.dat,1.0
17.2712.28,LPV,17.2712.28.dat,1.0
17.2712.33,Cep_0,17.2712.33.dat,1.0
17.2712.91,EC,17.2712.91.dat,1.0
17.2712.121,EC,17.2712.121.dat,1.0
17.2712.722,UNK,17.2712.722.dat,1.0
17.2712.763,RRab,17.2712.763.dat,1.0
17.2713.15,EC,17.2713.15.dat,1.0
17.2713.20,LPV,17.2713.20.dat,1.0
17.2713.24,EC,17.2713.24.dat,1.0
17.2713.30,EC,17.2713.30.dat,1.0
17.2713.67,EC,17.2713.67.dat,1.0
17.2713.234,EC,17.2713.234.dat,1.0
17.2713.1038,EC,17.2713.1038.dat,1.0
17.2714.11,EC,17.2714.11.dat,1.0
17.2714.18,EC,17.2714.18.dat,1.0
17.2714.22,LPV,17.2714.22.dat,1.0
17.2714.26,EC,17.2714.26.dat,1.0
17.2714.41,EC,17.2714.41.dat,1.0
17.2714.107,EC,17.2714.107.dat,1.0
17.2714.200,EC,17.2714.200.dat,1.0
17.2714.573,RRab,17.2714.573.dat,1.0
17.2714.1005,RRab,17.2714.1005.dat,1.0
17.2714.1214,RRab,17.2714.1214.dat,1.0
17.2715.20,LPV,17.2715.20.dat,1.0
17.2715.41,LPV,17.2715.41.dat,1.0
17.2715.596,RRab,17.2715.596.dat,1.0
17.2715.679,RRab,17.2715.679.dat,1.0
17.2826.9,Cep_1,17.2826.9.dat,1.0
17.2826.11,LPV,17.2826.11.dat,1.0
17.2826.519,RRab,17.2826.519.dat,1.0
17.2826.597,RRab,17.2826.597.dat,1.0
17.2827.6,LPV,17.2827.6.dat,1.0
17.2827.7,LPV,17.2827.7.dat,1.0
17.2827.90,EC,17.2827.90.dat,1.0
17.2827.122,EC,17.2827.122.dat,1.0
17.2827.595,RRab,17.2827.595.dat,1.0
17.2827.640,UNK,17.2827.640.dat,1.0
17.2828.17,EC,17.2828.17.dat,1.0
17.2828.20,EC,17.2828.20.dat,1.0
17.2828.28,LPV,17.2828.28.dat,1.0
17.2828.121,EC,17.2828.121.dat,1.0
17.2828.569,RRab,17.2828.569.dat,1.0
